day_name,date,container_number,line,movement_type,driver,origin,time_out,destination,time_in,status,type,size,remarks,shifting_price,haulage_price
Wed,2024-01-17,SUDU6133294,MAERSK,Collection,IPHS,LML,10:30:00.000000000,IPHS,10:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-01-17,MMAU1113074,MAERSK,Collection,IPHS,LML,11:02:00.000000000,IPHS,11:12:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-01-17,MNBU3321625,MAERSK,Collection,IPHS,LML,09:25:00.000000000,IPHS,09:46:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-01-17,MNBU3556888,MAERSK,Collection,IPHS,LML,10:05:00.000000000,IPHS,10:15:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-01-17,SUDU6244873,MAERSK,Collection,IPHS,LML,14:48:00.000000000,IPHS,14:58:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-01-17,MNBU4077452,MAERSK,Collection,IPHS,LML,15:22:00.000000000,IPHS,15:32:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-01-17,MNBU0350810,MAERSK,Collection,IPHS,LML,13:30:00.000000000,IPHS,13:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2024-01-17,SUDU6239882,MAERSK,Collection,IPHS,LML,13:55:00.000000000,IPHS,14:05:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU4376915,MAERSK,Collection,IPHS,LML,10:00:00.000000000,IPHS,10:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU0287661,MAERSK,Collection,IPHS,LML,09:40:00.000000000,IPHS,09:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU0306057,MAERSK,Collection,IPHS,LML,09:33:00.000000000,IPHS,09:43:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU3598760,MAERSK,Collection,IPHS,LML,10:05:00.000000000,IPHS,10:15:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU9046691,MAERSK,Collection,IPHS,LML,10:45:00.000000000,IPHS,10:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU3603510,MAERSK,Collection,IPHS,LML,10:35:00.000000000,IPHS,10:45:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU4383874,MAERSK,Collection,IPHS,LML,10:27:00.000000000,IPHS,10:37:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,DAYU6718420,MAERSK,Collection,IPHS,LML,09:15:00.000000000,IPHS,09:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,SUDU8064844,MAERSK,Collection,IPHS,LML,08:18:00.000000000,IPHS,08:28:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,TTNU8203445,IOT,Delivery,THIRD PARTY,IPHS,10:31:00.000000000,FISHING PORT,10:40:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Thu,2024-01-18,TTNU8204478,IOT,Delivery,THIRD PARTY,IPHS,09:08:00.000000000,FISHING PORT,09:18:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Thu,2024-01-18,MNBU3441976,MAERSK,Collection,IPHS,LML,08:15:00.000000000,IPHS,08:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU3609334,MAERSK,Collection,IPHS,LML,09:08:00.000000000,IPHS,09:18:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MMAU1269600,MAERSK,Collection,IPHS,LML,08:50:00.000000000,IPHS,09:00:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU4371430,MAERSK,Collection,IPHS,LML,08:44:00.000000000,IPHS,08:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU3814180,MAERSK,Collection,IPHS,LML,11:10:00.000000000,IPHS,11:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU3195321,MAERSK,Collection,IPHS,LML,15:30:00.000000000,IPHS,15:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,SUDU5158929,MAERSK,Collection,IPHS,LML,15:20:00.000000000,IPHS,15:30:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MWCU5245172,MAERSK,Collection,IPHS,LML,15:05:00.000000000,IPHS,15:15:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MMAU1185285,MAERSK,Collection,IPHS,LML,15:50:00.000000000,IPHS,16:00:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,TRIU8561504,CMA CGM,Collection,IPHS,LML,13:17:00.000000000,IPHS,13:27:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Thu,2024-01-18,AMCU9343087,CMA CGM,Collection,IPHS,LML,11:45:00.000000000,IPHS,11:55:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Thu,2024-01-18,FBIU5208607,CMA CGM,Collection,IPHS,LML,11:50:00.000000000,IPHS,12:00:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Thu,2024-01-18,SUDU5194572,MAERSK,Collection,IPHS,LML,14:40:00.000000000,IPHS,14:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,TLLU1200083,MAERSK,Collection,IPHS,LML,13:40:00.000000000,IPHS,13:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MWCU5204342,MAERSK,Collection,IPHS,LML,13:20:00.000000000,IPHS,13:30:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU0597409,MAERSK,Collection,IPHS,LML,11:13:00.000000000,IPHS,11:23:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,SUDU6296218,MAERSK,Collection,IPHS,LML,13:50:00.000000000,IPHS,14:00:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU0626030,MAERSK,Collection,IPHS,LML,14:15:00.000000000,IPHS,14:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU0268147,MAERSK,Collection,IPHS,LML,14:34:00.000000000,IPHS,14:44:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2024-01-18,MNBU0205133,MAERSK,Collection,IPHS,LML,14:08:00.000000000,IPHS,14:15:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,TLLU1200859,MAERSK,Collection,IPHS,LML,12:11:00.000000000,IPHS,12:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MNBU4152411,MAERSK,Collection,IPHS,LML,13:10:00.000000000,IPHS,13:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MNBU4255317,MAERSK,Collection,IPHS,LML,13:45:00.000000000,IPHS,13:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MNBU3686069,MAERSK,Collection,IPHS,LML,10:29:00.000000000,IPHS,10:44:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MNBU3339352,MAERSK,Collection,IPHS,LML,11:12:00.000000000,IPHS,11:22:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MNBU4282333,MAERSK,Collection,IPHS,LML,11:44:00.000000000,IPHS,11:58:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MNBU4299146,MAERSK,Collection,IPHS,LML,15:15:00.000000000,IPHS,15:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MNBU3098574,MAERSK,Collection,IPHS,LML,11:16:00.000000000,IPHS,11:28:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MMAU1437216,MAERSK,Collection,IPHS,LML,11:45:00.000000000,IPHS,11:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,SUDU6154430,MAERSK,Collection,IPHS,LML,13:13:00.000000000,IPHS,13:23:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MNBU3140308,MAERSK,Collection,IPHS,LML,13:30:00.000000000,IPHS,13:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MNBU0052060,MAERSK,Collection,IPHS,LML,14:05:00.000000000,IPHS,14:45:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MNBU3499793,MAERSK,Collection,IPHS,LML,09:45:00.000000000,IPHS,09:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,MNBU3259874,MAERSK,Collection,IPHS,LML,09:00:00.000000000,IPHS,09:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Fri,2024-01-19,SUDU8081420,MAERSK,Collection,IPHS,LML,12:02:00.000000000,IPHS,12:16:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
